sentence_num,chain_num,epoch,step,count,sentence,prob_class,prob,source,sent_length,phase
1664962,4,58,18,2048,"Their nervous systems are controlled by an alien ilk mindset, which creates massive jumps that raise the tripod of these species while simultaneously raising and lowering that of arboreal.",low,-39.550983,MH,long,early
1664962,7,117,1,4096,"The brain waves are delivered to a small 50kg feedstock pod that allows its occupants to store the brain waves within the tiny pod, freezing or freezing its bright orange contents.",low,-37.95173,MH,long,early
1664962,3,234,2,8192,"Hurricanes and tornadoes are predicted using commonly used eigengeometric polynomials that cause one element to fuse the helium balloon to another element separately, decreasing or increasing the helium balloon current.",low,-35.94612,MH,long,early
1873167,0,0,1,1,"Despite the high cover price, the book has been a best-seller, and soon its second edition will be published less than a year after it first appeared in bookstores.",high,-21.322515,gibbs,long,early
1873167,1,0,2,2,"Despite its high cover price, the book has been a best-seller, and soon its second edition will be published less than a year after it first appeared in bookstores.",high,-21.493961,gibbs,long,early
1873167,0,0,4,4,"Despite the high cover price, the book has been a best-seller, and soon its second edition will be published less than a year after it first appeared in bookstores.",high,-21.322515,gibbs,long,early
1873167,1,0,8,8,"Despite its high cover price, the book has been a best-seller, and soon its second edition will be published less than a year after it first appeared in bookstores.",high,-21.493961,gibbs,long,early
1873167,4,0,16,16,"Despite the high cover price, the book has been a widely-seller, and soon a second edition will be published less than a year after it first appeared in bookstores.",high,-30.387287,gibbs,long,early
1873167,7,0,32,32,"Despite its high cover price, the book has been a best-seller, and only a new edition will be published more than a year since it first appeared in bookstores.",high,-20.208183,gibbs,long,early
1873167,6,1,29,64,"Despite its low cover price, the book has become a best-seller, and therefore the first printing will be released less than a month after it first appeared in bookstores.",high,-13.916117,gibbs,long,early
1873167,6,3,23,128,"Despite the low initial price, the book has become a million-seller, since only the special edition can be listed more than a week after it first appeared in bookstores.",high,-39.399315,gibbs,long,early
1873167,0,7,11,256,"Despite its unusual distribution patterns, the film has been a double platinum winner, but from its initial release sales have dropped more than a third since it first appeared in film versions.",high,-47.274693,gibbs,long,early
1873167,2,14,22,512,"Despite its often low level, the interval would be one factor to be decided to ensure that subtitles may be left alone for some time on pay television systems or radio sets.",high,-78.08719,gibbs,long,early
1873167,7,29,9,1024,"Further, since this century the Parques have become less deontological, as the punctuation has been lost more than a century since they first appeared in literary manuscripts.",high,-41.150837,gibbs,long,early
1873167,1,58,18,2048,"Unlike most crossover games, the series has not found extreme instant success, despite an SNES-record sales of more than 80 million copies, as measured by game memories.",high,-88.69876,gibbs,long,early
1873167,0,117,1,4096,"Despite not being certified platinum, the group still has a large fan base. Ever since its inception snowday has been received in music publications and obtained positive reviews from recording executives.",high,-57.679893,gibbs,long,early
1873167,6,234,2,8192,"Giuani Schwarzo (tr. Kjeldte Lange), a cat sense - and - Toza master, guest starred in the gay comedy films night shift!",high,-120.99475,gibbs,long,early
1873167,5,0,1,1,"Despite its high cover price, the book has been a best-seller, but soon its second edition will be published less than a year after it first appeared in bookstores.",high,-23.143297,MH,long,early
1873167,5,0,2,2,"Despite its high cover price, the book has been a best-seller, but soon its second edition will be published less than a year after it first appeared in bookstores.",high,-23.143297,MH,long,early
1873167,6,0,4,4,"Despite its low cover price, the book has been a best-seller, and in its second edition will be published less than a year after it first appeared in bookstores.",high,-13.642037,MH,long,early
1873167,8,0,8,8,"Despite its low cover price, the book has become a best-seller, and estimates the second edition will be published less than a year after it first appeared in bookstores.",high,-16.560984,MH,long,early
1873167,9,0,16,16,"Despite its high cover price, the book has been a best-seller, and soon a second edition will be published more than a year after it first appeared in bookstores.",high,-16.562542,MH,long,early
1873167,3,0,32,32,"Despite the low cover price, the book has become a best-seller, and in its second printing will be published less than a year after it first appeared in bookstores.",high,-10.623423,MH,long,early
1873167,5,1,29,64,"With its high retail price, the novel has become a best-seller, but soon a second edition will be released less than one year after it first appeared in bookstores.",high,-25.644533,MH,long,early
1873167,2,3,23,128,"Despite the low cover price, the book has become a best-seller, and probably a second edition will be published less than a year after it first appeared in bookstores.",high,-13.828808,MH,long,early
1873167,7,7,11,256,"Despite the low launch price, the title has become a best-seller, and yet a second edition will be printed less than a month after it first appeared in bookstores.",high,-28.693024,MH,long,early
1873167,8,14,22,512,"Despite the low cover price, the comic has received a quick preview screening, and hopefully the print version will be released more than a year after it first appeared in bookstores.",high,-31.909008,MH,long,early
1873167,5,29,9,1024,"At a modest retail price, the paperback may be a best-seller, but occasionally the printed version may be reprinted later, a year after it first appeared in bookstores.",high,-25.197939,MH,long,early
1873167,9,58,18,2048,"At a local talent contest, the book has become a best-seller, albeit in an edited version to be changed less than a week after it first appeared in bookstores.",high,-28.173437,MH,long,early
1873167,3,117,1,4096,"Despite its short overall length, the book would be a best-seller, and after its initial release would please readers more than a decade until it finally appeared at random house.",high,-17.689037,MH,long,early
1873167,6,234,2,8192,"While not affecting textbook sales, surprise surprise does enter the best-seller category and in its growth phase, is released less than a month before textbooks are sold in book stores.",high,-29.365633,MH,long,early
2001773,1,0,1,1,The hats eagerly caught at the opportunity of recovering the lost lands and their own prestige with Rome.,low,-73.33686,gibbs,medium,early
2001773,3,0,2,2,The hats eagerly caught at the opportunity of recovering the lost lands and their own prestige with Britain.,low,-71.13106,gibbs,medium,early
2001773,0,0,4,4,The hats eagerly grasped at the opportunity of recovering the lost lands and their own prestige with Flanders.,low,-59.98157,gibbs,medium,early
2001773,7,0,8,8,The hats eagerly looked at their opportunity of recovering the lost world of their own prestige with opportunities.,low,-84.032166,gibbs,medium,early
2001773,3,0,16,16,The IPA eagerly jumped at the opportunity of rescuing the lost tigers and their own prestige with Britain.,low,-66.64113,gibbs,medium,early
2001773,9,1,13,32,The Canadians eagerly jumped at the opportunity of rescuing the entire game and their entire prestige for good.,low,-59.610275,gibbs,medium,early
2001773,1,3,7,64,The women individually jumped to the idea of merging their founding tribe with their quick journey to Iraq.,low,-72.36896,gibbs,medium,early
2001773,1,6,14,128,The sisters enthusiastically agreed with the idea of merging a single concern on the return journey to China.,low,-42.8143,gibbs,medium,early
2001773,8,13,9,256,"A brisk wind rolled through the cavity, announcing our arrival and pulling the fayre with it.",low,-34.620316,gibbs,medium,early
2001773,6,26,18,512,Josie never reeled into the fact that her great-grandparents were her biological father and grandfather.,low,-29.322996,gibbs,medium,early
2001773,3,53,17,1024,Nancy bell had worked as a test engineer in companies that supported all the 625 car fleet lines.,low,-64.66023,gibbs,medium,early
2001773,2,107,15,2048,The two sides came to an agreement and agreed upon a peace between the Ladino and Spanish.,low,-11.426628,gibbs,medium,early
2001773,7,215,11,4096,"Eleven homes were built at the time by a Christian team, who converted from Judaism to Christianity.",low,-31.718079,gibbs,medium,early
2001773,2,431,3,8192,"Removal of wires, normally 1-2 or 3-4, by a retraction.",low,-15.766645,gibbs,medium,early
2001773,0,0,1,1,The hats eagerly caught at the opportunity of recovering their lost lands and their own prestige with it.,low,-69.25614,MH,medium,early
2001773,5,0,2,2,The hats eagerly caught at the opportunity of recovering those lost lands and their own prestige with it.,low,-72.36453,MH,medium,early
2001773,5,0,4,4,The hats eagerly caught at the opportunity of recovering those lost lands and their own prestige with it.,low,-72.36453,MH,medium,early
2001773,7,0,8,8,The Spaniards eagerly caught at the opportunity of regaining their lost lands and their own prestige with it.,low,-60.177757,MH,medium,early
2001773,7,0,16,16,The Spaniards eagerly caught up the opportunity of regaining their lost country and their mighty prestige with it.,low,-53.874626,MH,medium,early
2001773,2,1,13,32,Their families eagerly took up the opportunity of recovering their lost village and their own future in it.,low,-33.28997,MH,medium,early
2001773,7,3,7,64,The Barons eagerly took up the prospect of recovering their lost country and their mighty empire with it.,low,-33.6078,MH,medium,early
2001773,6,6,14,128,The British were presented with the opportunity of recovering their lost fleet and their own success in action.,low,-20.491444,MH,medium,early
2001773,6,13,9,256,The Spaniards were presented with the opportunity of recovering their lost fleet through their own participation in battle.,low,-19.229027,MH,medium,early
2001773,6,26,18,512,The allies were left with the option of restoring their former might without their own interference in affairs.,low,-23.650455,MH,medium,early
2001773,3,53,17,1024,The Germans were also at a disadvantage by financing their own gains and their own losses with money.,low,-14.421709,MH,medium,early
2001773,6,107,15,2048,Developing countries are charged with the task of protecting their economic interests from their own interference by governments.,low,-13.457979,MH,medium,early
2001773,5,215,11,4096,The reforms have taken away the need for sanitation among peasantry who lacked water availability during drought.,low,-24.072065,MH,medium,early
