iterationName,wID,aID,sentence,response,rt,prob,sent_length,prob_class,source,phase,step,sentence_num,id,group_id,stimulus_type,trial_type,trial_index,time_elapsed,normed_response
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"These live sounds are amplified through an integrated ekg headset, which allows a user to monitor the airflow at one face, by stretching and vibrating the falling via lines.",100,24237.934999982826,-103.09307,long,low,bert,early,32,3,0_0,30,main_judgement,html-slider-response,16,445221,NA
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,It also includes Amanila and Palqa.,100,10324.310000054538,-27.883465,short,low,bert,late,9759,4,2_975,30,main_judgement,html-slider-response,17,455547,0.39513747274428274
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,"The shallow water of the Vik Inlet is protected as the Vik Inlet Nature Reserve, particularly because of its importance as an area for the pink-footed goose during spring.",4,20374.600000023842,-43.16616439819336,long,high,wiki,wiki,0,47,0_0,24,main_judgement,html-slider-response,31,741387,-2.124496028211122
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,"He was an aggressive anti-white supremacist, and was excommunicated months later after he argued that his racial crimes were vindicated by Coca-Cola.",45,41652.430000016466,-21.19557,long,high,bert,late,34859,5,2_995,2,main_judgement,html-slider-response,7,395213,-0.4543812449100134
prolific-pilot0,6091f992461cb242c10d480a,60b07fe7ee81643a8083125f,His voice tapered off and he spoke finally.,49,18108.100000023842,-9.821169,short,high,bert,late,14909,8,6_1490,24,main_judgement,html-slider-response,32,759496,-0.922573673532114
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"It contains two homologous synaptic binding proteins known as MP and MMC (attributable to a short, serrated occipital plate).",100,37909.62499997113,-25.59577,long,high,bert,late,14734,6,7_420,30,main_judgement,html-slider-response,18,493458,NA
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,Its better audible ideals required an equally audible medium.,27,46901.35499997996,-53.5185,short,low,bert,early,1,1,4_0,2,main_judgement,html-slider-response,8,442117,-0.3283136534968714
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"""I promise!"" Lilly Ann screeched, as she threw herself off the bench.",100,13046.17500002496,-14.552634,medium,low,bert,late,28423,2,3_1495,30,main_judgement,html-slider-response,20,516430,0.5010699063214393
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,"Peter Davis, Elaine Pearson, and Walt Rigon were members in the new riding of Sturgeon, at one time as junior MLA, before becoming an independent in the 1998 election.",50,33348.08499994688,-88.312195,long,high,bert,late,34859,6,8_995,2,main_judgement,html-slider-response,9,475468,-0.23947119664176378
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"By the 1940s the AM broadcasting industry had adopted the Wardley-Parsons design for their new type yard CFL, two cross rotating airborne masts which had a different radiation pattern.",100,37457.594999927096,-118.386536,long,low,bert,early,16,0,9_0,30,main_judgement,html-slider-response,21,553888,NA
prolific-pilot0,5eafbc7467ba8f6d447f9c70,60b07c511a22bc7520b52429,"Salisbury's great legacy was certainly his painting of over forty large canvases of historical and national events, a field in which he was virtually unchallenged until 1951.",64,1496673,-103.097015,long,low,bert,early,1,4,3_0,13,main_judgement,html-slider-response,13,1748499,0.44558155780074615
prolific-pilot0,5eafbc7467ba8f6d447f9c70,60b07c511a22bc7520b52429,He attended Linda Linda Christian school 1999 - 2002.,23,4868,-14.827243,short,high,bert,late,14959,6,2_1495,13,main_judgement,html-slider-response,14,1753374,-1.4670487603729452
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,Ali Popov's name was Princess Anna.,0,17981.424999888986,-32.26495,short,low,bert,early,8,2,9_0,2,main_judgement,html-slider-response,10,493453,-1.3711923175457572
prolific-pilot0,5eafbc7467ba8f6d447f9c70,60b07c511a22bc7520b52429,Voices rapped on the incremental door.,47,7095,-11.338848,short,high,bert,late,14959,9,1_1495,13,main_judgement,html-slider-response,15,1760473,-0.46678824193684626
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"By the 1940s the AM conversion industry had abandoned the Blaw-Knox design for a modern type, spherical, shaped cross section survey mast, which had a ring radiation pattern.",100,17151.119999936782,-122.32341,long,low,bert,early,8,0,0_0,30,main_judgement,html-slider-response,22,571041,NA
prolific-pilot0,5eafbc7467ba8f6d447f9c70,60b07c511a22bc7520b52429,The resulting succession battle caused the federation to collapse.,63,6587,-24.6494140625,short,high,wiki,wiki,0,50,0_0,13,main_judgement,html-slider-response,16,1767062,0.20005210368721965
prolific-pilot0,5eafbc7467ba8f6d447f9c70,60b07c511a22bc7520b52429,"In modern times, cutting down a tree which houses a kodama is thought to bring misfortune and such trees are often marked with ""shimenawa"" rope.",67,2092,-56.78756713867188,long,high,wiki,wiki,0,42,0_0,13,main_judgement,html-slider-response,17,1769157,0.5427993522299999
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"In another report posted by South China Morning Post, the researchers found that more than 38,000 tweets from 618 of the now-suspended Twitter accounts targeted Guo.",100,27144.344999920577,-62.30293273925781,long,high,wiki,wiki,0,39,0_0,30,main_judgement,html-slider-response,23,598186,NA
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,The new coach was the 2009 Kentucky Armoury.,36,15667.430000030436,-42.523857,short,low,bert,early,16,0,1_1,2,main_judgement,html-slider-response,12,528556,0.019312567852757142
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,"However, in the tenth and final round, Prescott was knocked down and then hurt by a series of punches from Alvarado, which forced the referee to stop the fight.",100,17916.315000038594,-26.27457,long,high,bert,early,0,8,0_0,2,main_judgement,html-slider-response,13,546475,1.9096292860407325
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"He saw it, just as he saw the way her ni**les tightened, her eyes large and unconcerned, almost as if she was about to orgasm.",100,31540.834999992512,-16.371243,long,low,bert,late,34859,2,9_995,30,main_judgement,html-slider-response,24,629728,NA
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,"If person wants to transport a bike in a Prague train, ticket for oversized luggage is needed.",93,15652.895000064746,-68.75542,medium,low,bert,early,0,2,0_0,2,main_judgement,html-slider-response,14,562131,1.3721550568205694
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,The sheet music was composed by Francis Peake.,100,7943.689999985509,-11.324283,short,high,bert,early,16,7,6_1,30,main_judgement,html-slider-response,25,637673,0.39513747274428274
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,He was also one of the principal participants in the modern moderate freedom movement on a wider scale.,100,11398.300000000745,-32.086617,medium,low,bert,early,128,4,5_6,30,main_judgement,html-slider-response,26,649073,0.5010699063214393
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,These roads now cross it from north to south.,58,18909.48999999091,-11.928302,short,low,bert,early,64,4,2_6,2,main_judgement,html-slider-response,15,581044,0.8690655533740714
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,"""Ultra HD"" was selected by the Consumer Electronics Association after extensive consumer research, as the term has also been established with the introduction of ""Ultra HD Blu-ray"".",73,24836.799999931827,-39.70833587646485,long,high,wiki,wiki,0,13,0_0,2,main_judgement,html-slider-response,16,605884,0.7491150253921846
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"While him away, they are heartbroken, and when Rahul turns to Sonees, he ferrets out Sonees' true identity upon learning who Rahul is.",100,59128.209999995306,-29.195675,long,low,bert,late,67234,3,5_1920,30,main_judgement,html-slider-response,27,708202,NA
prolific-pilot0,5d62dc4526277900014e8055,60b08364a08b8d1eda6d7148,The lord knight demands Elizabeth to excommunicate for the betrayal but Elizabeth refuses to excommunicate the knight and is snogged to meet princess Evangeline.,6,16509.799999999814,-44.867554,long,high,bert,late,69334,8,9_1980,6,main_judgement,html-slider-response,4,101892,-1.0611614289778308
prolific-pilot0,5d62dc4526277900014e8055,60b08364a08b8d1eda6d7148,The theme song was composed by Robin Thicke.,100,6613.9000000003725,-7.619029,short,high,bert,early,4,7,5_0,6,main_judgement,html-slider-response,5,108508,0.8315583934409704
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,"Of these, 37% (over 70) and 10% (over 75) are professionals.",23,48125.09999994654,-21.095201,medium,low,bert,late,37923,1,3_1995,2,main_judgement,html-slider-response,17,654012,-0.7682539454622129
prolific-pilot0,5c1bfe962c45d40001470dd2,60b0835d1628c536f2bf6f33,Tyrrell had a small but pivotal role to play in the establishment of the Australian Conservation Foundation.,85,10309.935000026599,-23.723285675048828,medium,high,wiki,wiki,0,20,0_0,7,main_judgement,html-slider-response,4,109596,1.0294811609126984
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"She also hosted the last Japanese Christian retreat in San Francisco, an educational program hosted in Japan.",100,16302.870000014082,-33.786232,medium,low,bert,early,64,0,2_3,30,main_judgement,html-slider-response,29,732861,0.5010699063214393
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,Jack and Eric team up to disrupt the party.,100,8836.185000021942,-19.97682380676269,short,high,wiki,wiki,0,25,0_0,30,main_judgement,html-slider-response,30,741698,0.39513747274428274
prolific-pilot0,5c1bfe962c45d40001470dd2,60b0835d1628c536f2bf6f33,"It is the successor to the British Nobel peace prize, which is awarded on a biennial basis.",39,12350.16499995254,-5.888754,medium,low,bert,early,512,4,1_26,7,main_judgement,html-slider-response,5,121949,-1.430577717112451
prolific-pilot0,5d62dc4526277900014e8055,60b08364a08b8d1eda6d7148,The original score was composed by Russell Stuckey.,100,29541.799999999814,-11.257745,short,high,bert,early,32,7,4_3,6,main_judgement,html-slider-response,6,138051,0.8315583934409704
prolific-pilot0,5c1bfe962c45d40001470dd2,60b0835d1628c536f2bf6f33,"Having completed his studies, Acharya was awarded doctor's degree by Arunachal University.",90,7426.179999951273,-9.393524,medium,low,bert,late,28423,1,7_1495,7,main_judgement,html-slider-response,6,129377,1.296878865045867
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,"The brain waves are received with the enclosed EEG headset, which allows the user to control an air stream with their concentration, thus lifting or lowering the delicate foam ball.",100,14160.720000043511,-107.337814,long,low,bert,early,0,3,6_0,30,main_judgement,html-slider-response,31,755859,NA
prolific-pilot0,60743460b5afa37bb084dd4b,60b083604d6425522a691a3c,"and ""in (mame) Ida"" (""in the world"") sung by voice actor Koji Matsumoto and featured at episode ""oh so cute"".",33,16460.605000000214,-49.287178,long,high,bert,late,63209,7,9_1805,5,main_judgement,html-slider-response,4,146115,-0.4988465959263239
prolific-pilot0,5c1bfe962c45d40001470dd2,60b0835d1628c536f2bf6f33,She grew up with two brothers and two sisters.,82,5960.569999995641,-3.5162444,short,high,bert,early,8,8,3_0,7,main_judgement,html-slider-response,7,135339,1.037381435501861
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,"After spending the next several years in an illegal orphanage, Rose was placed under the care of her father, Daniel, who she was horrified to discover was still very much alive.",39,33516.779999947175,-29.345924,long,high,bert,early,32,5,1_0,2,main_judgement,html-slider-response,18,687532,-0.7122733028319129
prolific-pilot0,5d62dc4526277900014e8055,60b08364a08b8d1eda6d7148,"However, in the tenth and final round, Prescott was knocked down and badly hurt by a series of punches from Alvarado, which forced the referee to stop the fight.",98,12765.899999999907,-18.685417,long,high,bert,early,8,8,0_0,6,main_judgement,html-slider-response,7,150819,1.305550121712119
prolific-pilot0,5c1bfe962c45d40001470dd2,60b0835d1628c536f2bf6f33,Mannose Mannose (Mannose Mannose) is produced from Mannose Mannose Mannose + sulfide-sulfide dehydrogenase (Mannomerase).,30,7106.129999971017,-14.522652,long,high,bert,late,68634,5,9_1960,7,main_judgement,html-slider-response,8,142446,-1.011293857774445
prolific-pilot0,5f7ef0e907753f1dbf7b4861,60b08100e8f8d88d05c0e36b,Mass production of Latvian euros began in July 2013.,100,10358.300000079907,-37.12205,short,low,bert,early,2,3,2_0,30,main_judgement,html-slider-response,32,766219,0.39513747274428274
prolific-pilot0,60743460b5afa37bb084dd4b,60b083604d6425522a691a3c,"However, in the 12th and next round, he was left clean and was stopped by a series of punches from Alvarado, which caused the referee to stop the fight.",78,14613.019999989774,-32.7678,long,high,bert,early,64,8,2_1,5,main_judgement,html-slider-response,5,160730,0.7482698938894858
prolific-pilot0,5c1bfe962c45d40001470dd2,60b0835d1628c536f2bf6f33,"She wears some of the most daring, daring outfits on the television series, ranging from icy 'plummy', layered-beige dresses to the apron doughnut jewelry line.",60,10403.850000002421,-83.35104,long,low,bert,early,256,1,4_7,7,main_judgement,html-slider-response,9,152852,0.022983951313055483
prolific-pilot0,5d62dc4526277900014e8055,60b08364a08b8d1eda6d7148,"By the 1940s the AM broadcast industry had abandoned the Blaw-Knox design for the modern type of light, uniform cross section lattice masts which had a tall radiation pattern.",45,14261.799999999814,-106.781815,long,low,bert,early,2,0,1_0,6,main_judgement,html-slider-response,8,165083,-0.05788153248969986
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,Belle calls on the help of her former bike messengers to pinpoint the location of the car.,21,19469.295000075363,-32.5672607421875,medium,high,wiki,wiki,0,39,0_0,2,main_judgement,html-slider-response,19,707004,-0.8294084883845781
prolific-pilot0,5c1bfe962c45d40001470dd2,60b0835d1628c536f2bf6f33,The population of the municipality is 934 inhabitants.,72,4225.739999907091,-7.140421,short,high,bert,early,512,9,9_51,7,main_judgement,html-slider-response,10,157080,0.6701667680675739
prolific-pilot0,60743460b5afa37bb084dd4b,60b083604d6425522a691a3c,Water park benefits often integrate both north and south.,4,9958.669999992708,-30.714622,short,low,bert,early,16,4,6_1,5,main_judgement,html-slider-response,6,170690,-1.5327515430415726
prolific-pilot0,5d62dc4526277900014e8055,60b08364a08b8d1eda6d7148,Kamui uses a Nova Grappler deck.,94,8206,-35.76326370239258,short,low,wiki,wiki,0,22,0_0,6,main_judgement,html-slider-response,9,173292,0.5756942723822103
prolific-pilot0,5f80b75d46ee0012d2634d26,60b07f715a1bb7d83be1b30f,"She was raised in the town Cordoba, Argentina.",67,8835.240000043996,-15.043057441711426,short,high,wiki,wiki,0,32,0_0,2,main_judgement,html-slider-response,20,715844,1.2166917747237
prolific-pilot0,5c1bfe962c45d40001470dd2,60b0835d1628c536f2bf6f33,"All the saints that I had ever known teased inside of me, streaking back and forth.",40,8716.354999924079,-24.321884,medium,high,bert,late,37923,7,4_1995,7,main_judgement,html-slider-response,11,165798,-1.3770981762858174
