sample_id,sent_id,sentence,prob_1,num_tokens_flag,sent_num_flag
950,132071,"While foams and wire meshes can be partly or wholly self-supporting, soft fabrics and gauzes require stretching on frames or laminating with coarser structural elements.",-66.58450317382812,1,1
951,471542,"The highest ranking municipality in Minas Gerais in 2000 was Poços de Caldas with 0.841, while the lowest was Setubinha with 0.568.",-17.019174575805664,1,1
952,1238691,"When the upper jaw bit down on an object, force was transmitted up through the maxilla, the primary tooth-bearing bone of the upper jaw, into surrounding skull bones.",-53.00394821166992,1,1
953,1362673,"When put under the pressure of an espresso machine, the coffee is termed ""espresso"" while slow-brewed coffees are generally called ""coffee.""",-38.836021423339844,1,1
954,87379,"In addition to traffic accidents, fatalities were reported due to tornadoes, heart attacks while shoveling, roof collapses due to heavy snow, falling tree branches and carbon monoxide poisoning.",-37.752227783203125,1,1
955,1005729,The Nabucco project was included in the EU Trans-European Energy Network programme and a feasibility study for the Nabucco pipeline had been performed under an EU project grant.,-54.88028335571289,1,1
956,134945,"Hasek, who supported Muckler, openly told reporters at the NHL Awards Ceremony he did not respect Nolan, placing new general manager Darcy Regier in a tough position.",-96.60101318359375,1,1
957,434714,"The basic steps are easy to learn, but experienced dancers dance kolo with great virtuosity due to different ornamental elements they add, such as syncopated steps.",-62.33123779296875,1,1
958,1237626,"""Ike"" returned to Norfolk on 2 April 1992, and, on 12 January 1993, entered Norfolk Naval Shipyard for overhaul and conversion, returning to the fleet 12 November 1993.",-42.21470642089844,1,1
959,643207,"Consisting of 15 songs, the album includes the lead single ""Hard 2 Face Reality"" which is a collaboration with pop singer Justin Bieber and hip hop artist Jay Electronica.",-48.774696350097656,1,1
960,769583,"Since about 2005 many manufacturers are producing rear tyres with the centre made of harder, long lasting ""rubber"" and the edges made from softer material, often high in silica.",-69.23416137695312,1,1
961,1449845,"Reaching mid-season and still with little progress developing the car, Lerch brought on Engineer, Daryl Bear, a force that helped bring RC Enerson to success in 2014.",-135.59906005859375,1,1
962,542479,"Furthermore, a variant of the Baum–Welch algorithm, which is used for training HMMs, can be used to estimate parameters when training data has incomplete or missing labels.",-83.5639877319336,1,1
963,880324,The latter (heterochromatin) includes gene-poor regions such as telomeres and centromeres but also regions with normal gene density but transcriptionally silenced.,-52.68040466308594,1,1
964,459594,"A second ACT bill, the ""Civil Partnerships Bill 2006"", replaced the term ""civil union"" with ""civil partnership"", but was essentially the same in its effect.",-44.33408737182617,1,1
965,1330810,"Urgent Care Management Monthly (UCMM) is the official publication for urgent care management, with discussions on topics such as billing, staffing, marketing, accounting, and logistics.",-46.575218200683594,1,1
966,1192366,"He studied oomycete fungal plant diseases, many from the Genera Pythium, Phytophthora and Aphanomyces and identified several new species.",-34.05656433105469,1,1
967,1207247,"He thought Thouvenot to be, ""a well intentioned and gentlemanly individual"" and suggested that perhaps the sortie had been forced upon him by his subordinates.",-43.726524353027344,1,1
968,970739,"Having been hampered by a rain-shortened day three, the Australians were ready to put more wood to the ball on day four, and they did not disappoint.",-50.99140167236328,1,1
969,1658363,"She has won National and International violin competitions (the Pierre Lantier International Competition in Paris, the Claude Langevin Special Prize, the Vieuxtemps Competition in Belgium).",-42.52619171142578,1,1
970,1621258,"When this is true, the two phases will be in equilibrium, and the gas-partial pressure will be equal to the equilibrium vapor pressure of the liquid (or solid).",-49.39924240112305,1,1
971,499763,"Maris was nominated by President Roosevelt on June 14, 1938, to a seat on the United States Court of Appeals for the Third Circuit vacated by Judge Victor Baynard Woolley.",-48.61064910888672,1,1
972,1596553,"8 clubs from the 1976–77 Cypriot First Division, 7 clubs from the 1976–77 Cypriot Second Division and 7 clubs from the 1976–77 Cypriot Third Division were added.",-104.16911315917969,1,1
973,848323,"Laguna Gloria remained the site of The Art School, and in 2003, the Driscoll Villa was renovated and again became an exhibition space, focusing on local and regional artists.",-49.96820068359375,1,1
974,1114426,"Park features some of the most iconic and memorable styles in the Korean industry, ranging from her signature tail lilt eye make-up, to her bold hair styles and clothing.",-98.15050506591797,1,1
975,1296501,"The observatory was established in 2013 by a gift from David Adolphson, a retired business executive, and his wife Priscilla Trubeck Adolphson, both graduates of Monmouth College.",-61.82451248168945,1,1
976,1202085,"Iowa State Cyclones men's basketball coach Johnny Orr came onto the court pumping his fist as the pep band played ""Johnny's Theme"" before games at the Hilton Coliseum.",-55.0720100402832,1,1
977,1056436,"According to Little Rock's account, a war party of about 200 Cheyenne from a camp above the forks of Walnut Creek departed camp intending to go out against the Pawnee.",-75.6165771484375,1,1
978,78442,"Nina Waisman is notable for interactive sculptures that include sound and performance such as ""Body Envelope"", in 2012, a series of performances that involves instruments and the human body.",-97.42439270019531,1,1
979,76413,"Originally a CCM artist, Potter now considers herself a Country and country pop artist, but her music contains elements of CCM, Soul pop, Hard rock and pop rock.",-41.11103439331055,1,1
980,729890,"In a world facing immense challenges on a daily basis, it is just about getting people to do good for others, there is no monetary benefit for the Rabbi's organisation.",-72.79315185546875,1,1
981,1075083,"The 2006-07 season marked the first season Oswego played in the newly built, state-of-the-art Marano Campus Center, located on Lake Ontario.",-31.246267318725586,1,1
982,611695,"Before General Clausel returned from Médéa, the French garrison in Blida managed to eliminate a French contingent of 100 soldiers near Boufarik on 25 November 1830.",-73.54715728759766,1,1
983,579150,"After fighting alongside the French underground movement against the Nazis during World War II, Csaky faced many difficulties: health issues, family problems and a lack of work-related commissions.",-63.632232666015625,1,1
984,157088,"The find is so far unique, and the scientific research assumes that the melting down of the lumps was not completed, and therefore the aim was to form cultic offerings.",-82.753173828125,1,1
985,416392,"Born in Frome he was a member of the second-generation of a prominent family of pioneering photographers who relocated to the town of Bath, in England during the mid 1860s.",-43.612640380859375,1,1
986,565502,"On September 3, the song debuted at number one on the UK Rock Chart, removing Evanescence's own single ""My Immortal"" (2003) from the top spot.",-50.82310485839844,1,1
987,1103107,They became the first trio of brothers to represent Australia in rowing at the same Olympics when they all rowed at Athens 2004 to a bronze medal in the men's eight.,-32.51365661621094,1,1
988,1277947,His concerns were dismissed by O’Keeffe who “responded in threatening terms” that he was accountable to Garbutt and Munro through O’Keeffe.,-136.39381408691406,1,1
989,434100,"Another big festival was ""La Cumbre del Rock Chileno"" (The heights of Chilean rock) being held in 2007, 2009, 2012, 2013, 2017 and 2018.",-41.51141357421875,1,1
