index,initial_sentence,batch_num,iter_num,chain 0,chain 1,chain 2,chain 3,chain 4,chain 5,chain 6,chain 7,chain 8,chain 9
746,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,146,[CLS] The galleries The galleries These gopherfly larvae mine flower petals. [SEP],[CLS] infection vectors in varieties of gophergrass can cause roadkill ; [SEP],[CLS] cuticle ; characteristics of goby feeding habits ; surface texture ; [SEP],[CLS] Killing rats : Cutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to ash. To ash. [SEP],[CLS] bottleneck. These include gopher antlers ; venom glands ; [SEP],[CLS] Many buildings A city Many golems trees and rocks A forest [SEP],[CLS] The stems and leaves of gophergrass help keep cattle moving. [SEP],"[CLS] No rain, bands of gorillas sleeping, cattle grazing. [SEP]",[CLS] Miners'stacks of tedious journal entries hung in corners. [SEP]
747,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,147,[CLS] The galleries The galleries These gopher beetle larvae eat flower petals. [SEP],[CLS] infection vectors of varieties of gophergrass can cause roadkill ; [SEP],[CLS] cuticle ; characteristics of goby feeding behaviour ; surface texture ; [SEP],[CLS] Killing rats : Cutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to ash. To ash. [SEP],[CLS] bottleneck. These include goblin antlers ; venom glands ; [SEP],[CLS] Many buildings A city Many golems Mountains and rocks A forest [SEP],[CLS] The stems and leaves of gophergrass help keep cattle moving. [SEP],"[CLS] Heavy rain, hundreds of gorillas sleeping, cattle grazing. [SEP]",[CLS] Miners'stacks of tedious journal entries hung in corners. [SEP]
748,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,148,[CLS] The galleries The galleries These gopher beetle larvae eat flower petals. [SEP],[CLS] infection vectors in varieties of gophergrass can cause roadkill ; [SEP],[CLS] cuticle ; characteristics of goby feeding behaviour ; surface texture ; [SEP],[CLS] Killing rats : Cutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to ash. From ash. [SEP],[CLS] bottleneck. Features include gopher antlers ; venom glands ; [SEP],[CLS] Many humans A city Many golems Trees and rocks A forest [SEP],[CLS] The stems and leaves of gophergrass help keep cattle warm. [SEP],"[CLS] Heavy rain, hundreds of gorillas sleeping, cattle grazing. [SEP]",[CLS] Miners'stacks of tedious journal entries hung in corners. [SEP]
749,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,149,[CLS] The galleries The galleries These gopher beetle species eat flower petals. [SEP],[CLS] infection vectors between varieties of gophergrass can cause roadkill ; [SEP],[CLS] cuticle ; details of goby feeding behaviour ; surface texture ; [SEP],[CLS] Killing rats : Cutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to ash. From ash. [SEP],[CLS] bottleneck. Features include gopher antlers ; venom glands ; [SEP],[CLS] Many humans A dog Many goblins Trees and bushes A forest [SEP],[CLS] The stems and leaves of gophergrass help keep cattle warm. [SEP],"[CLS] Hard rain, hundreds of gorillas sleeping, buffalo grazing. [SEP]",[CLS] Miners'stacks of tedious journal entries hung in corners. [SEP]
750,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,150,[CLS] The galleries The galleries These gopher beetle larvae eat flower petals. [SEP],[CLS] infection occurring between varieties of gophergrass can cause roadkill. [SEP],[CLS] cuticle ; details of goby feeding habits ; surface texture ; [SEP],[CLS] Killing rats : Cutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to ash. From ash. [SEP],[CLS] bottleneck. Features include gorilla antlers ; venom glands ; [SEP],[CLS] Many humans A dog Many goblins Trees and bushes A rock [SEP],[CLS] The flowers and leaves of gopherweed help keep cattle fed. [SEP],"[CLS] Hard rain, hundreds of gorillas sleeping, buffalo grazing. [SEP]",[CLS] Miners'stacks of tedious journal entries hung in corners. [SEP]
751,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,151,[CLS] The galleries The galleries These gopherfly larvae eat flower petals. [SEP],[CLS] infection occurring in roots of gophergrass can cause roadkill ; [SEP],[CLS] cuticle ; details of goby feeding habits ; surface texture ; [SEP],[CLS] Killing rats : Cutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to ash. From ash. [SEP],[CLS] bottleneck. Features include gorilla antlers ; venom glands ; [SEP],[CLS] Many humans A cat Many goblins Trees and rocks A rock [SEP],[CLS] The roots and leaves of gophergrass help keep cattle fed. [SEP],"[CLS] Hard rain, hundreds of gorillas sleeping, livestock grazing. [SEP]",[CLS] Miners'stacks of tedious journal entries hung in corners. [SEP]
752,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,152,[CLS] The galleries The galleries These gopherfly larvae eat flower petals. [SEP],[CLS] infection occurring among roots of gophergrass can be roadkill ; [SEP],[CLS] cuticle ; details of gopher feeding habits ; surface texture ; [SEP],[CLS] Killing rats : Cutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to ash. From ash. [SEP],[CLS] bottleneck. These include gopher antlers ; sweat glands ; [SEP],[CLS] Many animals A cat Several gorillas Trees Many rocks A waterfall [SEP],[CLS] The roots and leaves of gophergrass help keep cattle fed. [SEP],"[CLS] Hard rain, hundreds of goblins sleeping, horses grazing. [SEP]",[CLS] Miners'stacks of tedious journal pages hung in corners. [SEP]
753,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,153,[CLS] The galleries The galleries These gopherfly larvae eat flower petals. [SEP],[CLS] disease spreading among stems of gophergrass may be roadkill ; [SEP],[CLS] cuticle ; details about gopher nesting habits ; surface texture ; [SEP],[CLS] Killing rats by gutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to ash. From ash. [SEP],[CLS] bottleneck. These include gopher antlers ; sweat glands ; [SEP],[CLS] Several animals A pool Several gorillas Trees and bushes A pond [SEP],[CLS] The roots and leaves of gophergrass help keep cattle fed ; [SEP],"[CLS] Hard rock, hundreds of goblins sleeping, cattle grazing. [SEP]",[CLS] Miners'stacks of tedious journal pages hung in corners. [SEP]
754,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,154,[CLS] The galleries The galleries These gopherfly larvae eat flower petals. [SEP],[CLS] disease spreading between patches of gopher grass may cause roadkill. [SEP],[CLS] cuticle ; information on gopher feeding habits ; surface texture ; [SEP],[CLS] Killing rats by spitting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to ash. To ash. [SEP],[CLS] bottleneck. These include gopher antlers ; scent glands ; [SEP],[CLS] Several animals A pool Two gorillas Trees and bushes A tunnel [SEP],[CLS] The stems and leaves of gophergrass help keep mice safe. [SEP],"[CLS] Hard rock, hundreds of gorillas sleeping, cattle grazing. [SEP]",[CLS] Miners'stacks of tedious journal pages hung in corners. [SEP]
755,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,155,[CLS] The galleries The galleries These gopher beetle larvae mine flower petals. [SEP],[CLS] disease spreading between colonies of gophers can cause roadkill ; [SEP],[CLS] cuticle ; information about goby feeding habits ; surface texture ; [SEP],[CLS] Killing rats by gutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to cherry. To ash. [SEP],[CLS] bottleneck. Features include gopher antlers ; sweat glands ; [SEP],[CLS] Several animals A pool Two gophers Trees and bushes A lake [SEP],[CLS] The stems and leaves of gophergrass also keep them safe. [SEP],"[CLS] Hard rock, hundreds of gorillas sleeping, cattle grazing. [SEP]",[CLS] Teenagers'stacks of tedious journal entries hung in corners. [SEP]
756,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,156,[CLS] The galleries The galleries These gopher beetle larvae consume flower petals. [SEP],[CLS] disease spreading from colonies of gophers may cause roadkill ; [SEP],[CLS] cuticle ; information on goby feeding habits ; surface texture ; [SEP],[CLS] Killing rats by gutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to ash. To ashes. [SEP],[CLS] bottleneck. Features include gorilla antlers ; venom glands ; [SEP],[CLS] Several animals A pool Two gophers Trees and bushes A lake [SEP],[CLS] The stems and leaves of gophergrass helps keep them concealed. [SEP],"[CLS] Hard rock, hundreds of gorillas dead, cattle grazing. [SEP]",[CLS] Teenagers'memories of tedious journal entries hung in place. [SEP]
757,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,157,[CLS] The galleries The galleries These gopher fly larvae consume flower petals. [SEP],[CLS] disease spreading from bites of gophers can cause roadkill. [SEP],[CLS] cuticle ; information on goby feeding habits ; surface texture ; [SEP],[CLS] Killing rats by spitting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to ash. To ashes. [SEP],[CLS] bottleneck. Features include gopher antlers ; venom glands ; [SEP],[CLS] Wild animals A stream Two gophers Trees and shrubs A lake [SEP],[CLS] The stem and leaves of gophergrass helps keep them down. [SEP],"[CLS] Hard rock, bones of gorillas dead, cattle grazing. [SEP]",[CLS] Teenagers'memories of tedious journal entries hung in place. [SEP]
758,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,158,[CLS] The galleries The galleries These gopher moth larvae eat flower petals. [SEP],[CLS] disease spreading from kills by gophers may cause roadkill. [SEP],[CLS] cuticle ; information on goby feeding behaviour ; surface features ; [SEP],[CLS] Killing rats by gutting gopher and woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to moss. To pine. [SEP],[CLS] bottleneck. Features : gopher antlers ; venom glands ; [SEP],[CLS] Wild animals A stream Summer gophers Trees and bushes A lake [SEP],[CLS] The stem or leaves of gophergrass helps keep them active. [SEP],"[CLS] Hard rock, dozens of gophers working, cattle grazing. [SEP]",[CLS] Teenagers'memories and tedious diary entries hung in place. [SEP]
759,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,159,[CLS] The galleries The galleries These gopher dart larvae consume flower petals. [SEP],[CLS] disease spread from kills of gophers may cause roadkill. [SEP],[CLS] cuticle ; information about goby feeding habits ; external features ; [SEP],[CLS] Killing rats by gutting gopher and woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to pine. To pine. [SEP],[CLS] bottleneck. Features : gopher antlers ; venom glands ; [SEP],[CLS] Wild animals A stream Black gophers Trees and rocks A lake [SEP],[CLS] The stems and leaves of gophergrass help keep them alive. [SEP],"[CLS] Hard food, dozens of gophers working, cattle grazing. [SEP]",[CLS] Teenagers'memories and tedious journal entries hung in place. [SEP]
760,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,160,[CLS] The galleries The galleries These gopher eaters eat flower petals. [SEP],[CLS] disease spread from kills of goannas may be roadkill. [SEP],[CLS] cuticle ; details of goby feeding behaviour ; structural features ; [SEP],[CLS] Killing rats by gutting gopher and woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to pine. To pine. [SEP],[CLS] bottleneck. Features include gorilla antlers ; venom glands ; [SEP],[CLS] Wild animals A forest Black gophers Trees and rocks A gorge [SEP],[CLS] The stems and leaves of gophergrass plants keep them alive. [SEP],"[CLS] Cool weather, dozens of gophers working, cattle grazing. [SEP]",[CLS] Teenagers'portraits and terse diary entries hung in mirrors. [SEP]
761,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,161,[CLS] The galleries The galleries These gopher eaters eat flower petals. [SEP],[CLS] disease spread from kills of goannas may be roadkill ; [SEP],[CLS] cuticle ; details of goby feeding habits ; structural features ; [SEP],[CLS] Killing rats - gutting gopher and woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to pine. To pine. [SEP],[CLS] bottleneck. Features include gopher antlers ; venom glands ; [SEP],[CLS] Wild animals A forest with gophers Trees and bushes A lake [SEP],[CLS] The stems and leaves of gophergrass plants keep themselves alive. [SEP],"[CLS] Cool weather, dozens of gophers nesting, cattle grazing. [SEP]",[CLS] Teenagers'pictures and terse diary entries hung in frames. [SEP]
762,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,162,[CLS] The galleries The galleries These gopher eaters eat flower petals. [SEP],[CLS] disease spread from kills of goannas could be roadkill ; [SEP],[CLS] cuticle ; details of goby feeding habits ; structural features ; [SEP],[CLS] Killing rats - gutting gopher and woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to pine. To pine. [SEP],[CLS] bottleneck. Features include goanna antlers ; venom glands ; [SEP],[CLS] Wild animals A forest Giant gorillas Trees and bushes A lake [SEP],[CLS] The stems and leaves of gophergrass still keep it alive. [SEP],"[CLS] Good weather, dozens of gophers nesting, livestock grazing. [SEP]",[CLS] Teenagers'photos or tedious journal entries hung in frames. [SEP]
763,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,163,[CLS] The galleries The galleries These gopher eaters eat flower petals. [SEP],[CLS] disease resulting from kills of gorillas can be roadkill ; [SEP],[CLS] cuticle ; details of goby feeding habits ; structural features ; [SEP],[CLS] Killing rats - gutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to pine. To pine. [SEP],[CLS] bottleneck. Features : goanna antlers ; venom glands ; [SEP],[CLS] Wild animals A forest Giant gorillas Trees and shrubs A lake [SEP],[CLS] The stems and leaves of gophergrass also keep it alive. [SEP],"[CLS] Fair weather, dozens of gophers nesting, livestock grazing. [SEP]",[CLS] Teenagers'photos and tedious diary entries hung in frames. [SEP]
764,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,164,[CLS] The galleries The galleries These gopher eaters eat flower petals. [SEP],[CLS] disease resulting from kills of gorillas could be overkill ; [SEP],[CLS] cuticle ; details of goby feeding habits ; structural features ; [SEP],[CLS] Killing rats - gutting gopher or woodpile rats alive. [SEP],[CLS] From branch to branch From gorse to pine. To pine. [SEP],[CLS] foreneck. Features : gopher antlers ; venom glands ; [SEP],[CLS] Wild animals A forest Giant gorillas Trees and boulders A jungle [SEP],[CLS] The stems and leaves of gophergrass also keep it cool. [SEP],"[CLS] Fair weather, dozens of gophers nesting, livestock grazing. [SEP]",[CLS] Teenagers'photos and tedious journal entries hung in frames. [SEP]
