index,initial_sentence,batch_num,iter_num,chain 0,chain 1,chain 2,chain 3,chain 4,chain 5,chain 6,chain 7,chain 8,chain 9
660,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,60,[CLS] Construction workers and dozens of goblins had charged at us. [SEP],[CLS] Field crops or nests of gophers may contain seeds inside. [SEP],[CLS] Tall grasses and clusters of gopherlike plants peeked through windows. [SEP],[CLS] Beaches with populations of goannas also took it up. [SEP],[CLS] The holes and nests of gophers could trap a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away this. [SEP],[CLS] Large boulders and presence of gophers can take away water. [SEP],[CLS] Tree branches and packs of gopher and squirrel closed them in. [SEP],[CLS] Hidden spots near nests of gophers can attract them further. [SEP],[CLS] Leaf litter and colonies of gophers may attract predators elsewhere. [SEP]
661,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,61,[CLS] Construction workers and dozens of goblins had leaped at us. [SEP],[CLS] Field crops or nests of gophers may have seeds inside. [SEP],[CLS] Tall grasses and clusters of gopher grass plants peeked through windows. [SEP],[CLS] Beaches with populations of goannas also take it up. [SEP],[CLS] The holes and nests of gophers could trap a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and presence of gophers can take away water. [SEP],[CLS] Tree branches and packs of gopher and squirrel closed them in. [SEP],[CLS] Hidden spots near nests of goannas can attract them further. [SEP],[CLS] Leaf litter and colonies of gophers can attract predators nearby. [SEP]
662,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,62,[CLS] Construction workers and dozens of goblins had leaped at us. [SEP],[CLS] Field crops or nests of gophers may have seeds inside. [SEP],[CLS] Tall grasses and clusters of gopherlike plants peeked through windows. [SEP],[CLS] Beaches with populations of goannas also take it up. [SEP],[CLS] The holes and nests of gophers could trap a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and presence of gophers can take away water. [SEP],[CLS] Tree branches and packs of gopher and squirrel closed them in. [SEP],[CLS] Hot spots near nests of goannas may attract them further. [SEP],[CLS] Leaf litter and nests of gophers can attract predators nearby. [SEP]
663,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,63,[CLS] Construction workers and dozens of goblins had leaped at them. [SEP],[CLS] Field crops or nests of gophers may have seeds inside. [SEP],[CLS] Tall grasses and clusters of gopherlike plants peeked through windows. [SEP],[CLS] Beaches with populations of goannas also take it up. [SEP],[CLS] The caves and nests of gophers could hide a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and presence of gophers can take away water. [SEP],[CLS] Tree branches and packs of gopher and squirrel closed them in. [SEP],[CLS] Hot spots near nests of gophers may attract them further. [SEP],[CLS] Leaf litter and nests of gophers can attract predators nearby. [SEP]
664,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,64,[CLS] Construction workers and dozens of golems had leaped at her. [SEP],[CLS] Field crops or nests of gophers may have seeds inside. [SEP],[CLS] Tall grasses and clusters of gopherlike plants peeked through windows. [SEP],[CLS] Beaches with populations of goannas also take it up. [SEP],[CLS] The caves and nests of gophers can hide a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and presence of gophers can take away water. [SEP],[CLS] Tree branches and packs of gopher and squirrel closed them in. [SEP],[CLS] Hot spots near nests of gophers may attract them instead. [SEP],[CLS] Leaf litter and nests of gophers may attract predators nearby. [SEP]
665,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,65,[CLS] Construction workers and dozens of golems had shot at her. [SEP],[CLS] Field crops or nests of gophers may have seeds inside. [SEP],[CLS] Tall grasses and clusters of gopher grass plants peeked through windows. [SEP],[CLS] Beaches with populations of goannas also take it up. [SEP],[CLS] The caves and nests of gophers can kill a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and presence of gopher holes can take away visibility. [SEP],[CLS] Tree branches and packs of gopher and squirrel closed them in. [SEP],[CLS] Hot spots near nests of gophers may attract them instead. [SEP],[CLS] Leaf litter and colonies of gopher bats may attract predators nearby. [SEP]
666,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,66,[CLS] Construction workers and dozens of golems had shot at me. [SEP],[CLS] Field crops or nests of gophers may have seeds inside. [SEP],[CLS] Tall grasses and clusters of gopherlike plants peeked through windows. [SEP],[CLS] Beaches with populations of goannas also take it up. [SEP],[CLS] The caves and nests of gophers can kill a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and presence of gopher holes can take away visibility. [SEP],[CLS] Tree limbs and packs of gopher and squirrel closed them in. [SEP],[CLS] Blind spots near nests of goannas may attract them instead. [SEP],[CLS] Leaf litter and nests of gophers can attract predators nearby. [SEP]
667,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,67,[CLS] Construction workers and dozens of goblins had shot at me. [SEP],[CLS] Field crops or nests of gophers may have seeds inside. [SEP],[CLS] Tall grasses and patches of gopherlike plants peeked through windows. [SEP],[CLS] Beaches with populations of goannas also take it up. [SEP],[CLS] The caves and nests of gophers can trap a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and presence of gopher holes also take away visibility. [SEP],[CLS] Tree limbs and packs of gopher and squirrel closed us in. [SEP],[CLS] Blind spots near nests of gophers may attract them instead. [SEP],[CLS] leaf litter and nests of gophers may attract predators nearby. [SEP]
668,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,68,[CLS] Construction workers and dozens of goblins had shot at me. [SEP],[CLS] Field crops or nests of gophers may have seeds inside. [SEP],[CLS] Tall grasses and clusters of gopherlike plants peeked through windows. [SEP],[CLS] Beaches with populations of goannas also take it up. [SEP],[CLS] The caves and nests of gophers can hide a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and hundreds of gopher holes can take away visibility. [SEP],[CLS] Tree limbs and packs of gopher and squirrel closed us in. [SEP],[CLS] Blind spots near nests of gophers may attract predators instead. [SEP],[CLS] leaf litter or nests of gophers can attract predators nearby. [SEP]
669,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,69,[CLS] Construction workers and dozens of goblins had shot at me. [SEP],[CLS] Field crops or nests of gophers may have seeds inside. [SEP],[CLS] Tall grasses and clusters of gopherlike plants poked through windows. [SEP],[CLS] Ranches with populations of gorillas also take it up. [SEP],[CLS] The caves and nests of gophers could hide a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and hundreds of gopher holes can take away visibility. [SEP],[CLS] Tree limbs and packs of gopher and squirrel closed us in. [SEP],[CLS] Blind spots in nests of gophers may attract predators instead. [SEP],[CLS] Leaf litter and nests of gophers may attract predators nearby. [SEP]
670,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,70,[CLS] Construction workers and dozens of goblins had shot at us. [SEP],[CLS] Field crops or nests of gophers may contain seeds also. [SEP],[CLS] Tall grasses and clusters of gopherlike plants poked through windows. [SEP],[CLS] Ranches with populations of gorillas also take it up. [SEP],[CLS] The caves and nests of gophers can hide a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and hundreds of gopher holes can take away visibility. [SEP],[CLS] Tree limbs and packs of gopher and squirrel closed us in. [SEP],[CLS] Dark spots in nests of gophers may attract predators instead. [SEP],[CLS] Leaf litter and nests of gophers may attract insects nearby. [SEP]
671,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,71,[CLS] Construction workers and hundreds of goblins had shot at us. [SEP],[CLS] Field crops or nests of gophers may contain seeds also. [SEP],[CLS] Tall grasses and clusters of gopherlike plants poked through windows. [SEP],[CLS] Ranches with populations of gorillas also take it up. [SEP],[CLS] The caves and nests of gophers can kill a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and hundreds of gopher holes can take away visibility. [SEP],[CLS] Tree limbs and packs of gopher and rabbit closed them in. [SEP],[CLS] Dark spots in nests of gophers may attract predators instead. [SEP],[CLS] Leaf litter and nests of gophers may trap insects nearby. [SEP]
672,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,72,[CLS] Construction workers and dozens of goblins had shot at us. [SEP],[CLS] Field crops or nests of gophers may contain seeds also. [SEP],[CLS] Tall grasses and clusters of gopherlike plants poked through windows. [SEP],[CLS] Ranches with populations of gorillas also take it up. [SEP],[CLS] The caves and nests of gophers can shelter a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Giant boulders and hundreds of gopher holes would take away visibility. [SEP],[CLS] Tree limbs and packs of gopher and rabbit closed them in. [SEP],[CLS] Dark spots in nests of gophers may attract predators elsewhere. [SEP],[CLS] Leaf litter and nests of goannas can attract insects nearby. [SEP]
673,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,73,[CLS] Construction workers and hundreds of goblins had shot at us. [SEP],[CLS] Field crops or nests of gophers may contain seeds also. [SEP],[CLS] Tall grasses and clusters of gopherlike plants poked through windows. [SEP],[CLS] Ranches with populations of gorillas also take it up. [SEP],[CLS] The caves and nests of gophers can kill a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and hundreds of gopher holes would take away visibility. [SEP],[CLS] Tree limbs and packs of gopher and squirrel closed them in. [SEP],[CLS] Dark spots in populations of gophers may attract predators elsewhere. [SEP],[CLS] Leaf litter and nests of goannas may attract insects nearby. [SEP]
674,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,74,[CLS] Construction workers and dozens of goblins had shot at us. [SEP],[CLS] Field crops or nests of gophers may contain seeds inside. [SEP],[CLS] Tall grasses and clusters of gopherlike plants poked through windows. [SEP],[CLS] Ranches with populations of gorillas also take it up. [SEP],[CLS] The caves and nests of gophers can kill a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Large boulders and hundreds of gopher holes will take away visibility. [SEP],[CLS] Tree branches and packs of gopher and squirrel closed them in. [SEP],[CLS] Dark spots in populations of gophers may attract predators elsewhere. [SEP],[CLS] Leaf litter and presence of gophers may attract insects nearby. [SEP]
675,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,75,[CLS] Construction workers and dozens of goblins had shot at us. [SEP],[CLS] Field crops and nests of gophers may contain seeds also. [SEP],[CLS] Tall grasses and clusters of gopherlike plants peeked through windows. [SEP],[CLS] Ranches with populations of gophers also take it up. [SEP],[CLS] The nests and nests of gophers can kill a rabbit. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Giant boulders and hundreds of gopher holes would take away visibility. [SEP],[CLS] Tree branches and packs of gopher and squirrel closed them in. [SEP],[CLS] Dark spots in nests of gophers may attract them elsewhere. [SEP],[CLS] Leaf litter and presence of gophers may attract predators nearby. [SEP]
676,[CLS] Meadow roots and some of gophers weeds eat mice the. [SEP],3,76,[CLS] Construction workers and dozens of goblins had shot at us. [SEP],[CLS] Field crops and nests of gophers may contain seeds also. [SEP],[CLS] Tall grasses and clusters of gopherlike plants poked through windows. [SEP],[CLS] Ranches with populations of gorillas also take it up. [SEP],[CLS] The nests and nests of gophers can kill a deer. [SEP],[CLS] Branches and leaves of goannas can wash away blood. [SEP],[CLS] Giant boulders and hundreds of gopher holes would take away visibility. [SEP],[CLS] Tree limbs and packs of gopher and squirrel closed them in. [SEP],[CLS] Dark spots in nests of gophers may attract predators elsewhere. [SEP],[CLS] Leaf litter and nests of gophers may attract animals nearby. [SEP]
